Headlines,Descriptions,Authors,Published_Dates,Articles,Keywords,Summaries
NO TO SUGAR DADDIES!,"EVERY time Cedile Nkosi watches Skeem Saam and sees sugar daddy Marothi, she is reminded of how she tried to take her own life at a very young age.",Elizabeth Langa,2015-12-18T13:15:44.000Z,"EVERY time Cedile Nkosi watches Skeem Saam and sees sugar daddy Marothi, she is reminded of how she tried to take her own life at a very young age.Now, she has made it her life’s duty to educate other young people about the dangers of dating sugar daddies, HIV/Aids and teen pregnancies.The 22-year-old engineering student from Langeloop, near Malelane in Mpumalanga, fell pregnant at the age of 16. Her sugar daddy immediately abandoned her, and her life took a turn for the worse.“I was in the dark and planned to take my own life,” she said. “My family turned their backs on me. I was alone. I began writing a suicide letter to my parents. By the time I finished it, I realised that I had in fact written a poem, and knew immediately that I could not take my terrible experiences with me to the grave. I knew I had to share them with other young people, so that they would not fall into the same trap as I did.”So far Cedile has written 10 poems and a few short stories, which she shares with high school pupils in her area. “I’ve transferred all my pain onto paper, and in the process saved my life,” she said. “I am happy that my passion for writing is also saving other young people from falling in the same trap as I did. The fact that I managed to return to school and am now pursuing a career in engineering is an inspiration to those who have made mistakes in their lives.”","['life', 'daddies', 'writing', 'written', 'sugar', 'trap', 'school', 'fact', 'immediately', 'young', 'knew']","EVERY time Cedile Nkosi watches Skeem Saam and sees sugar daddy Marothi, she is reminded of how she tried to take her own life at a very young age.
Now, she has made it her life’s duty to educate other young people about the dangers of dating sugar daddies, HIV/Aids and teen pregnancies.
Her sugar daddy immediately abandoned her, and her life took a turn for the worse.
By the time I finished it, I realised that I had in fact written a poem, and knew immediately that I could not take my terrible experiences with me to the grave.
“I am happy that my passion for writing is also saving other young people from falling in the same trap as I did."
MAN UP – GET THE SAFE CUT!,"Local celebrities, who support voluntary medical male circumcision, have joined hands with Community Media Trust – a not-for-profit company that specialises in communication in the fields of health, human rights and gender-based violence.",Sunreporter,2017-06-13T11:00:01.000Z,"Local celebrities, who support voluntary medical male circumcision, have joined hands with Community Media Trust – a not-for-profit company that specialises in communication in the fields of health, human rights and gender-based violence – in an effort to boost circumcisions among Mzansi men this month.Lucilla Blankenberg, co-director of the trust, said most of the celebrities involved in the campaign support male circumcision as a way to offer additional protection against HIV, sexually transmitted infections, penile and prostate cancer and other life-threatening conditions.“Men are not immune to these diseases. About 7 million people are living with HIV in our country, and prostate cancer is the most common cancer among South African men. Medical male circumcision has been proven to offer men many protective benefits and there really shouldn’t be any hesitation to undergo the procedure.”The celebrity ambassadors include multi-talented musician and composer, Khaya Mthethwa. Mthethwa said what prompted him to take action by putting his name behind the campaign was his love for his fellow man. “Life is not just about taking care of ourselves. It’s about looking out for our families and others as well. HIV is a major health concern and I cannot idly stand by and do nothing. A pro-active approach by all is what is going to put an end to the disease.”Luthuli Dlamini, most well-known for his role as Stan Nyathi on Scandal, said: “It’s a great cause and it promotes health and safety for all. Circumcision reduces the risk of HIV and of women getting cervical cancer.” Blankenberg said: “Medical male circumcision reduces a man’s risk of contracting HIV by 60% which makes it an important prevention measure in the fight against the disease, which claimed the lives of over 150 000 South Africans last year.”To book a free circumcision, SMS your full name to 35255 and a counsellor will call you back.","['circumcision', 'support', 'cut', 'medical', 'man', 'trust', 'south', 'hiv', 'men', 'safe', 'cancer', 'male', 'health']","Lucilla Blankenberg, co-director of the trust, said most of the celebrities involved in the campaign support male circumcision as a way to offer additional protection against HIV, sexually transmitted infections, penile and prostate cancer and other life-threatening conditions.
About 7 million people are living with HIV in our country, and prostate cancer is the most common cancer among South African men.
Medical male circumcision has been proven to offer men many protective benefits and there really shouldn’t be any hesitation to undergo the procedure.”The celebrity ambassadors include multi-talented musician and composer, Khaya Mthethwa.
Mthethwa said what prompted him to take action by putting his name behind the campaign was his love for his fellow man.
HIV is a major health concern and I cannot idly stand by and do nothing."
Learn how to say NO to blessers!,THE war against blessers has picked up.,Zimbili Vilakazi,2016-10-21T11:30:28.000Z,"THE war against blessers has picked up.An international health initiative has thrown its weight in behind the fight against men who have sex with girls in exchange for gifts.The initiative falls under the American president’s emergency plan for Aids relief.More than 2 500 girls and young women packed the community hall at KwaCaluza in Pietermaritzburg, KZN Midlands for an eye-opening debate that took place over the weekend. One of the initiative’s ambassadors, Minenhle Dladla, said girls should be alert because blessers openly prey on them on the street, in clubs and in taverns. “They want to bless girls with hair braids, shoes, clothes, cash and outings to fancy restaurants. Many girls say yes because they want to enjoy themselves and need the money.” She urged the girls to use other methods to solve their problems.“There are teachers and social workers who are like parents to us. They are always there to help us as children – there is no need to go to blessers,” said Minenhle.Andiswa Moloi said: “We need to take this information to heart and be more aware so that we can spot risks from a distance.“Many girls depend on blessers to provide them with food, clothes, phones and so on. “We can use the female condom to protect ourselves during sex, but the truth is that blessers will ruin our lives. “They don’t want to use condoms, so they pass HIV on to girls.”KZN has more people infected with HIV than any other province in South Africa, and 12% of people between 15 and 24 are HIV-positive.There are also many teenage pregnancies in the province.","['say', 'need', 'blessers', 'initiative', 'hiv', 'clothes', 'sex', 'young', 'learn', 'province', 'girls', 'yes']","One of the initiative’s ambassadors, Minenhle Dladla, said girls should be alert because blessers openly prey on them on the street, in clubs and in taverns.
Many girls say yes because they want to enjoy themselves and need the money.”She urged the girls to use other methods to solve their problems.
They are always there to help us as children – there is no need to go to blessers,” said Minenhle.
“Many girls depend on blessers to provide them with food, clothes, phones and so on.
“We can use the female condom to protect ourselves during sex, but the truth is that blessers will ruin our lives."
GRAN JAILED FOR 10 YEARS FOR CHILD RAPE,"An Mpumalanga pensioner has been sentenced to 10 years in jail by the Nelspruit Regional Court for helping her boyfriend rape her seven-year-old grandchild, and infecting her with HIV.",Sapa,2015-02-07T09:38:00.000Z,"An Mpumalanga pensioner has been sentenced to 10 years in jail by the Nelspruit Regional Court for helping her boyfriend rape her seven-year-old grandchild, and infecting her with HIV.The 67-year-old woman, from Daantjie near Mbombela, was arrested with her boyfriend in 2008 following the repeated rape of her grandchild, a Sapa correspondent reported on Friday.She may not be named to protect the child's identity. She pleaded not guilty to rape, conspiracy to commit rape, and attempted murder.The court heard that the boyfriend, who was HIV-positive, had died.Passing sentence on Thursday, Magistrate Andre Geldenhuys said although the woman was reported to have been infected with the HI-virus by her boyfriend, she denied being positive before court, saying she used muti to cure herself.""You said you knew he was HIV-positive, and you used muti. But your health is poor and you currently are on crutches, indicating you suffer from disabilities,"" Geldenhuys said.""It is clear you still have the virus.""He said the woman was convicted of helping in the rape of her grandchild, by keeping guard for her boyfriend during the rapes.""As her grandmother, you should have protected her as she is your daughter's child. But you carried on and exposed her to such violation and humiliation. What makes things worse is that it happened not once but several times, and on different days,"" he said.Geldenhuys said there was no evidence about whether the boyfriend influenced her or not, as she had denied any involvement and did not testify.""The fact is that you have been found guilty of playing a role by assisting him. What is more aggravating is that you show no remorse, which gives this court no substantial and compelling circumstances for a lesser sentence,"" he said. He denied her leave to appeal the conviction.","['reported', 'child', 'woman', 'boyfriend', 'rape', 'sentence', 'muti', 'court', 'jailed', 'denied', 'gran', 'used', 'grandchild']","An Mpumalanga pensioner has been sentenced to 10 years in jail by the Nelspruit Regional Court for helping her boyfriend rape her seven-year-old grandchild, and infecting her with HIV.
The 67-year-old woman, from Daantjie near Mbombela, was arrested with her boyfriend in 2008 following the repeated rape of her grandchild, a Sapa correspondent reported on Friday.
She pleaded not guilty to rape, conspiracy to commit rape, and attempted murder.
""You said you knew he was HIV-positive, and you used muti.
He said the woman was convicted of helping in the rape of her grandchild, by keeping guard for her boyfriend during the rapes."
FOUR BUST FOR STEALING ARVs AT CLINIC,ARVs are life-saving pills used to treat HIV.,Oris Mnisi,2017-01-18T15:01:01.000Z,"ARVs are life-saving pills used to treat HIV. But four people, including a cop, a pharmacy assistant and a nurse, have apparently found another lucrative market for them. They allegedly steal them from the local clinic and sell them to drug dealers for the ­potent nyaope concoction. A 38-year-old woman, the cop (36), pharmacy assistant (41) and nurse (45) have allegedly been smuggling the medication from the Kanyamazane Clinic, near Mbombela in Mpumalanga for some time. They were arrested on ­Friday. They have been released on R6 000 bail each.Police spokesman, Sergeant Gerald Sedibe, said charges against the pharmacy assistant have since been provisionally withdrawn, while the remaining trio will make another appearance on 2 March.Health spokesman Dumisani Malamule confirmed that two of the arrested suspects were stationed at Kanyamazane Clinic. “It is not the first time such an incident has occurred at the clinic,” Malamule said. “On 2 August, a counsellor stationed at the same clinic was arrested by the police and also suspended by the department for the same crime. He was officially dismissed on Friday.”Malamule added an investigation had been instituted into the matter. He said the two employees would be suspended soon.","['bust', 'spokesman', 'malamule', 'pharmacy', 'arvs', 'assistant', 'nurse', 'clinic', 'stationed', 'arrested', 'kanyamazane', 'suspended', 'stealing']","But four people, including a cop, a pharmacy assistant and a nurse, have apparently found another lucrative market for them.
They allegedly steal them from the local clinic and sell them to drug dealers for the ­potent nyaope concoction.
A 38-year-old woman, the cop (36), pharmacy assistant (41) and nurse (45) have allegedly been smuggling the medication from the Kanyamazane Clinic, near Mbombela in Mpumalanga for some time.
Health spokesman Dumisani Malamule confirmed that two of the arrested suspects were stationed at Kanyamazane Clinic.
“It is not the first time such an incident has occurred at the clinic,” Malamule said."
Common and Queen Latifah warn against blessers!,"DURBAN focused on Aids over the weekend with American rapper Common and singer, songwriter and actor Queen Latifah giving youngsters advice.",Mavi Ngcobo,2016-07-18T14:37:05.000Z,"DURBAN focused on Aids over the weekend with American rapper Common and singer, songwriter and actor Queen Latifah giving youngsters advice. The stars were joined by local acts MiCasa and Big Nuz for the Keep the Promise campaign’s march, rally and concert at Sahara Stadium in Durban on Saturday. The event was organised by the Aids Healthcare Foundation, the largest Aids NGO in the world. MiCasa vocalist, J Something, impressed the crowd with his thrilling dance moves. He took a moment to give advice to young girls, telling them to stay far away from blessers. “Down with blessers! Your life is in your hands. You are the only one who can look after it but if you don’t you will be late.” When Latifah got on stage, everyone screamed, thinking she was about to give a dazzling performance. However, instead she gave advice to young girls and boys about the importance of protecting themselves against HIV. The entertainer, whose real name is Dana Owens, said: “HIV affects me, it affects you and all of us. Please protect yourselves, especially young girls and boys. No sex without a condom and please keep the promise.” Although the crowd was excited to see the American rapper and actor, some of her fans were disappointed that she didn’t perform. Nontando Sibisi (27) told Daily Sun: “I screamed when she was called on stage, thinking she would do the thing she is best known for, but then she just gave us advice and walked off.”","['aids', 'queen', 'rapper', 'blessers', 'advice', 'stage', 'latifah', 'thinking', 'screamed', 'gave', 'young', 'girls', 'warn', 'common']","DURBAN focused on Aids over the weekend with American rapper Common and singer, songwriter and actor Queen Latifah giving youngsters advice.
He took a moment to give advice to young girls, telling them to stay far away from blessers.
You are the only one who can look after it but if you don’t you will be late.”When Latifah got on stage, everyone screamed, thinking she was about to give a dazzling performance.
However, instead she gave advice to young girls and boys about the importance of protecting themselves against HIV.
Please protect yourselves, especially young girls and boys."
MABUZA URGES YOUTH TO DELAY SEX,MPUMALANGA Premier David Mabuza is concerned about the spread of HIV/Aids in Govan Mbeki Municipality.,Oris Mnisi,2017-09-30T06:00:05.000Z,"MPUMALANGA Premier David Mabuza is concerned about the spread of HIV/Aids in Govan Mbeki Municipality. He said there had been a slight increase in the number of patients on ARV treatment, from 24 208 in 2016 to 24 664 at the end of July.At an imbizo recently, he urged young people to live a healthy lifestyle and delay sexual activity. Mabuza said the government would roll out a massive health infrastructure programme in the municipality.“We will work with your local municipality, the private sector and the national government to bring the necessary changes to your daily lives,” he said.Mabuza also said a ground-breaking initiative would open up opportunities for the people.“The R300 million Enterprise Development Fund will, at this stage, focus on businesses that supply all spheres of government operating in the province.“Our youth must grab this opportunity and make use of it to strengthen their businesses and assist the government in creating jobs.“We are providing access to funding, technical support and the market for your output,” he said.","['urges', 'work', 'support', '24', 'businesses', 'sex', 'youth', 'mabuza', 'young', 'urged', 'delay', 'supply', 'technical', 'treatment']","MPUMALANGA Premier David Mabuza is concerned about the spread of HIV/Aids in Govan Mbeki Municipality.
At an imbizo recently, he urged young people to live a healthy lifestyle and delay sexual activity.
“The R300 million Enterprise Development Fund will, at this stage, focus on businesses that supply all spheres of government operating in the province.
“Our youth must grab this opportunity and make use of it to strengthen their businesses and assist the government in creating jobs.
“We are providing access to funding, technical support and the market for your output,” he said."
KZN TO PRODUCE 700 000 CONDOMS A DAY!,KZN has the highest HIV infection rate in the country. And one of the leading causes of this scourge is that many men in the province allegedly still don’t use condoms.,Mxolisi Mngadi,2016-07-21T08:30:00.000Z,"KZN has the highest HIV infection rate in the country and one of the leading causes of this scourge is that many men in the province allegedly still don’t use condoms.To overcome this, the KZN government launched a condom manufacturing plant on Tuesday.The launch of the factory coincided with the 21st International Aids Conference currently taking place at the ICC in Durban.The new factory, which is the first in the province and only the second in the country, will be situated at the Dube Trade Port’s special economic zone, right next to the King Shaka International Airport. The province aims to distribute at least 212 million free condoms each financial year. When it is fully functional, the factory will produce no fewer than 700 000 condoms per day, some of which will be exported to other African countries. KZN MEC for health Dr Sibongiseni Dhlomo said: “We are very pleased that the plan to build a condom manufacturing plant in KZN has come to fruition. “The presence of this plant will go a long way to assist our programmes and prevent illnesses from spreading.” He said he would ask condom manufacturers to consider lowering the price of female condoms, which are more expensive than men’s condoms. Dhlomo said limited access to female condoms led to challenges as men were generally still stubborn, and many still had the upper hand in making decisions that may affect the sexual health of their partners negatively. HBM-SA Health Protection Services has invested R150 million in the project.","['condoms', '700', 'factory', 'men', 'million', 'day', 'manufacturing', 'produce', '000', 'province', 'plant', 'kzn', 'condom', 'health']","KZN has the highest HIV infection rate in the country and one of the leading causes of this scourge is that many men in the province allegedly still don’t use condoms.
To overcome this, the KZN government launched a condom manufacturing plant on Tuesday.
The province aims to distribute at least 212 million free condoms each financial year.
When it is fully functional, the factory will produce no fewer than 700 000 condoms per day, some of which will be exported to other African countries.
KZN MEC for health Dr Sibongiseni Dhlomo said: “We are very pleased that the plan to build a condom manufacturing plant in KZN has come to fruition."
Circumcision costs boy (9) his penis!,A Malawian family has filed a K10m lawsuit against a local hospital after their son lost his penis following a forced circumcision.,News24.com,2016-05-19T13:30:00.000Z,"A Malawian family has filed a K10m lawsuit against a local hospital after their son lost his penis following a forced circumcision.According to Malawi24, the 9-year-old victim was found lying close to his home shortly after the procedure took place in the Chikhwawa district. The boy's father alleged that he was operated on by the SSDI, a component of the ministry of health that did male circumcisions as a means of preventing the spread of HIV. The boy was said to have been taken along with several other minors after they were coerced by sweets, juices and biscuits. The father complained that his son was operated on against his will and contrary to Sena cultural laws. Previous reports indicated that circumcision did not contribute to a decrease in the rate of HIV infection, with statistics showing that HIV rates had doubled in Malawi, despite a range of interventions having been put in place. Other studies had found that circumcised men had the highest prevalence of HIV in Malawi, Malawi24 said in a separate report.  http://www.news24.com/Africa/News/malawian-boy-loses-penis-after-circumcision-goes-wrong-20160519","['circumcision', 'lost', 'malawian', 'following', 'forced', 'boy', 'son', 'local', 'penis', 'costs', 'lawsuit', 'k10m', 'hospital']",A Malawian family has filed a K10m lawsuit against a local hospital after their son lost his penis following a forced circumcision.
MY WIFE'S CHEATING ON ME,Dear MizzB.,,2019-04-21T11:00:02.000Z,"Dear MizzBI’m a 26-year-old married guy and we have two kids together. I recently found out my 28-year-old wife is HIV-positive and has known about it since 2013. She’s now cheating on me with a colleague but is denying it. Our sex life is non-existent. In my position, what should I do?Man Dear ManCheating is a symptom of other problems in your marriage, and it’s important to look at the relationship to understand where the problem really is. It can’t be easy to be betrayed by the person you love, because it leaves you feeling disrespected and causes bad feelings.It is important to decide. This environment will affect you and the adults your kids will become.","['important', 'recently', 'togetheri', 'wife', 'symptom', 'understand', 'relationship', 'sex', 'kids', 'wifes', 'really', 'cheating']","Dear MizzBI’m a 26-year-old married guy and we have two kids together.
I recently found out my 28-year-old wife is HIV-positive and has known about it since 2013.
She’s now cheating on me with a colleague but is denying it.
ManDear ManCheating is a symptom of other problems in your marriage, and it’s important to look at the relationship to understand where the problem really is.
It can’t be easy to be betrayed by the person you love, because it leaves you feeling disrespected and causes bad feelings."
"OPEN MINDS, CLOSE YOUR LEGS – MEC!",LIMPOPO health MEC Dr Phophi Ramathuba launched the province’s youth month celebrations in Eldorado Village last Wednesday.,,None,,"['open', 'mec', 'legs', 'minds', 'close']",
SEX – JUST TO SURVIVE!,"WOMEN in drought-prone Southern African countries are resorting to survival sex and submitting to other exploitative behaviour in return for money and food, humanitarian organisations said.",,2017-01-12T11:01:02.000Z,"WOMEN in drought-prone Southern African countries are resorting to survival sex and submitting to other exploitative behaviour in return for money and food, humanitarian organisations said.The El Nino induced drought is mostly affecting women and children, especially young girls who are dropping out of school due to lack of water and food.It is feared that such behaviour could worsen catastrophe in a region also severely affected by the scourge of HIV/Aids and rampant poverty.These are among the setbacks sparked by the worst drought in 35 years in the region, devastating the lives of 40 million people.Madagascar, Malawi, Mozambique and Zimbabwe have been the worst affected countries.“We have warned for months that this food crisis deteriorates by the day,” said Michelle Carter, deputy regional director for Care Southern Africa. Care is providing humanitarian aid and addressing poverty in the region.Carter said the region is now approaching the peak of hunger, but international funding still doesn’t match the enormous needs.So far, there is a funding gap of R7,5 billion to reach people in desperate need of assistance.“Without additional funding, we will see more people dying of hunger. “More children will suffer irreparable damage from malnutrition and die of preventable diseases,” added Carter.Several governments have declared national emergencies as the scale of the drought overstretches coping mechanisms. – CAJ NEWS","['region', 'worst', 'humanitarian', 'sex', 'funding', 'children', 'drought', 'food', 'survive', 'southern', 'women', 'behaviour']","WOMEN in drought-prone Southern African countries are resorting to survival sex and submitting to other exploitative behaviour in return for money and food, humanitarian organisations said.
The El Nino induced drought is mostly affecting women and children, especially young girls who are dropping out of school due to lack of water and food.
It is feared that such behaviour could worsen catastrophe in a region also severely affected by the scourge of HIV/Aids and rampant poverty.
These are among the setbacks sparked by the worst drought in 35 years in the region, devastating the lives of 40 million people.
Carter said the region is now approaching the peak of hunger, but international funding still doesn’t match the enormous needs."
KAGISO TO BE CIRCUMCISED WITH 2000 MEN!,Brothers for Life ambassador Kagiso Modupe (33) has decided to get medically circumcised and is calling on 2000 men across the country to join him.,,None,,"['kagiso', 'circumcised', '2000', 'men']",
FAKE HEALERS WILL BE CAUGHT & SHAMED,"VHEMBE Traditional Health Practitioners Forum chairman, Dumakude Maluleke, has warned fake traditional healers.",Armando Chikhudo,2016-12-10T15:01:02.000Z,"VHEMBE Traditional Health Practitioners Forum chairman, Dumakude Maluleke, has warned fake traditional healers.He has urged them not to cheat unsuspecting clients, or face shame and prosecution.Maluleke also pledged his full support in working with the health department to stop HIV/Aids.He was speaking during the forum’s launch at the Thohoyandou Indoor Sports Centre last Friday.The forum includes members of various traditional health organisations in Vhembe.Maluleke, one of the country’s most respected traditional healers, said they used not to be on good terms with medical doctors, but things have changed for the better over the years.“We have our own way of treating our patients but there are diseases we cannot treat.“We do referrals to the hospital and now go all out to teach our members to protect ourselves and our patients. They use gloves and do not use the same needles or blades on different patients.“We are also planning a meeting with traditional leaders so we can get to know each other. “Our mandate is to cure people and we should do it with the blessings of traditional leaders and other community structures.”He added that the time of working in isolation is over and they have to work towards healing the nation. Maluleke also said they are worried about chancers who spoil the image of traditional healers by practising without a calling to do so. “We are making a call to all traditional healers to register with the relevant bodies.“Otherwise, we will expose all fake healers and shame them or even have them arrested, because most of them are involved in wrong things like ritual murders.”","['working', 'caught', 'forum', 'things', 'leaders', 'healers', 'members', 'fake', 'shamed', 'traditional', 'shame', 'health']","VHEMBE Traditional Health Practitioners Forum chairman, Dumakude Maluleke, has warned fake traditional healers.
“We are also planning a meeting with traditional leaders so we can get to know each other.
Maluleke also said they are worried about chancers who spoil the image of traditional healers by practising without a calling to do so.
“We are making a call to all traditional healers to register with the relevant bodies.
“Otherwise, we will expose all fake healers and shame them or even have them arrested, because most of them are involved in wrong things like ritualmurders.”"
Health,,,None,,"['youre', 'facts', 'hardest', 'world', 'trying', 'fascinating', 'conception', 'baby', 'thing', 'simplest']",
FACTS ABOUT CONDOMS YOU MIGHT NOT KNOW ABOUT!,"You can protect yourself from STIs, HIV or unplanned pregnancy by using a condom.",,2018-02-18T13:23:04.000Z,"Latex condoms last an average of 5 years after the date of manufactureCondoms are typically made from latex, polyurethane and lamb skinA condom can hold about 3.8 liters of liquidChange a condom every 30 minutes, friction weakens it.When used correctly, condoms are 98% effective at preventing STI'S and unplanned pregnanciesWhen it comes to HIV, condoms make sex 10 000 times saferThe first rubber condom was manufactured in 1855There are more than 50 different names of condoms e.g raincoat, nightcap and lovesock. DO'SStore in a cool dry placeuse silicon or water based lubricantsuse a new condom everytime yo have sexDONT'Use two condoms at onceexpose to high heatflush used condoms down the toiletSOURCE: HEALTH24","['facts', 'condoms', 'water', 'latex', 'yo', 'toiletsource', 'weakens', 'typically', 'condom', 'know', 'unplanned', 'used']","Latex condoms last an average of 5 years after the date of manufactureCondoms are typically made from latex, polyurethane and lamb skinA condom can hold about 3.8 liters of liquidChange a condom every 30 minutes, friction weakens it.
When used correctly, condoms are 98% effective at preventing STI'S and unplanned pregnanciesWhen it comes to HIV, condoms make sex 10 000 times saferThe first rubber condom was manufactured in 1855There are more than 50 different names of condoms e.g raincoat, nightcap and lovesock.
Store in a cool dry placeuse silicon or water based lubricantsuse a new condom everytime yo have sexDONT'Use two condoms at onceexpose to high heatflush used condoms down the toiletSOURCE: HEALTH24"
Daily Sun | News,,,None,,"['election', 'national', 'stop', 'going', 'party', 'vote', 'cant', 'weeks', 'im', 'daily', 'away']",We are about two weeks away from the national election and I can’t stop asking myself which party I’m going to vote for.
OPRAH VISITS MZANSI!,"They waited in anticipation for a “special guest”, as per the announcement by the host, US ambassador to South Africa Patrick Gaspard.",,2016-12-05T11:06:12.000Z,"They waited in anticipation for a “special guest”, as per the announcement by the host, US ambassador to South Africa Patrick Gaspard. They had no idea that Oprah Winfrey was about to walk into the conference room.When the queen of TV talk shows entered from the backstage area, they erupted in joyous screams. Their Mam’ Oprah, as they affectionately call her, walked into the conference room at the Premier Hotel at OR Tambo International Airport in Ekurhuleni.One would think Winfrey is used to joyous screams from fans and audiences, but she was overwhelmed by the love that the young attendants showered her with. Almost with a South African accent, she said, “Tjo!”, reacting to the 250 girls and young women who are supported by Dreams – Determined, Resilient, Empowered, Aids-free, Mentored and Safe – a US initiative that aims to reduce new HIV infections in adolescents and young women in 10 sub-Saharan African countries, including South Africa.In South Africa, the Dreams initiative focuses on priority areas – Gauteng and KwaZulu-Natal – as these provinces have the highest HIV infection rate.In South Africa, adolescent girls (aged 15 to 19) are eight times more likely to be infected with HIV than their male counterparts. Young women (20 to 24) are three times more likely to be infected than young men of the same age group.An inspiring success story Winfrey’s life story – from growing up in an impoverished Mississippi town where she was raped at a young age, falling pregnant and losing the baby, to being the queen of talk shows with her own TV network – inspires young women to look beyond their past and difficult circumstances.Winfrey poured her heart out to the audience. She told them about her religious upbringing, which she said was her pillar and strength, and how she climbed the ladder of success.“I grew up in the church. My grandmother led me to the sense of God and made me believe there was a greater force than me. I grew up believing that God was my father and Jesus was my brother, which meant I could do anything in life.“In life you cannot trust yourself only, there must be some higher force you trust in, be it God, the community or an organisation, because you cannot be successful on your own,” she told the girls, adding that their history and past experiences – no matter how unfortunate – should not define their future.“What you do today and where you see yourself is what matters.“You need to know what kind of woman you want to be and where you want to be, not just in terms of profession, but in life. Life will lead you where you want to go ... People pay attention to people who excel and excellence is a deterrent for sexism,” Winfrey said.The audience was given an opportunity to ask questions, many of which centred on how to keep young girls motivated and what they could learn from her success story.Source: City Press","['winfrey', 'life', 'god', 'mzansi', 'south', 'hiv', 'africa', 'tv', 'visits', 'oprah', 'young', 'girls', 'women']","They waited in anticipation for a “special guest”, as per the announcement by the host, US ambassador to South Africa Patrick Gaspard.
In South Africa, the Dreams initiative focuses on priority areas – Gauteng and KwaZulu-Natal – as these provinces have the highest HIV infection rate.
In South Africa, adolescent girls (aged 15 to 19) are eight times more likely to be infected with HIV than their male counterparts.
Young women (20 to 24) are three times more likely to be infected than young men of the same age group.
The audience was given an opportunity to ask questions, many of which centred on how to keep young girls motivated and what they could learn from her success story."
MEN WHO HAVE SEX WITH MEN: STAYING SAFE,"My name is Malibongwe Daweti and I am 42 years old. I come from Idutywa in Xauka, Eastern Cape and I work as a community coordinator for Health Systems Trust in the OR Tambo and Chris Hani districts.",Malibongwe Daweti,2017-11-13T11:00:05.000Z,"My name is Malibongwe Daweti and I am 42 years old. Icome from Idutywa in Xauka, Eastern Cape and I work as a community coordinatorfor Health Systems Trust in the OR Tambo and Chris Hani districts. Working in HIV prevention and treatment, we are awarethat there is a large at-risk group that many people don’t like to talk about.This group is men who have sex with men, also known as “MSM”. It is important to note that this is not the same asbeing gay. A gay man self-identifies as such and is “out” about his sexuality.A man who has sex with men does it “on the down low”, considers himselfheterosexual and is often married with children.The root cause of this is stigma about homosexualitywhich means these men will not disclose this, and often will not even do so withhealth professionals. Many MSM have multiple partners or pay for sex withyounger men.  Because this behaviour issecretive they are often unprepared and so do not use protection – and the realityis that anal sex is a high risk factor in terms of becoming infected with HIV. Stigma drives this issue underground.We say that homosexuality is a foreign concept thatarrived here in a ship, but we must also note that amagoduka (migrant workers) used to have such relationships in single-sexhostels, so it has been there for quite some time.  If a man does not want to tell people his sexualpreference, that is up to him. But as a man you must be brave enough to protectyour family, your loved ones and yourself. If you don’t want to disclose, thenthat is fine – but make sure you test and have safe sex.To find out more about testing, counselling and treatmentplease go to http://betteroffknowing.org.za/","['staying', 'dont', 'note', 'man', 'gay', 'sex', 'group', 'men', 'safe', 'homosexuality', 'treatment', 'health']","This group is men who have sex with men, also known as “MSM”.
A gay man self-identifies as such and is “out” about his sexuality.
A man who has sex with men does it “on the down low”, considers himself heterosexual and is often married with children.
Many MSM have multiple partners or pay for sex with younger men.
If you don’t want to disclose, then that is fine – but make sure you test and have safe sex."
A GUNMAN FORCED ME TO POKE WOMEN,THIS young man wants justice.,Ntebatse Masipa,2018-06-20T07:00:06.000Z,"THIS young man wants justice.On Saturday night, the 28-year-old from Ivory Park near Midrand was walking to a late-night eating place when a car stopped next to him. He said he was forced into the vehicle at gunpoint. “There were two men and two women in the car.”He told Daily Sun they drove with him to an isolated spot, where he was forced to poke the two women.“The sex carried on for about 15 minutes while the man pointed a gun at me,” he said.He was then told to leave.The man went to the police station in the morning, but the cops at Ivory Park cop shop referred him to Tembisa hospital.On Monday, he was tested for HIV at Bophelong Clinic in Ivory and the results came back negative. He said when he went to open a case, a cop made him sign a form and said he was not going to open a case. Captain Bernard Matimulane said the man should open a case and lodge a complaint against the cop.","['cop', 'forced', 'ivory', 'told', 'man', 'case', 'open', 'went', 'poke', 'young', 'park', 'women', 'gunman']","THIS young man wants justice.
On Saturday night, the 28-year-old from Ivory Park near Midrand was walking to a late-night eating place when a car stopped next to him.
“There were two men and two women in the car.”He told Daily Sun they drove with him to an isolated spot, where he was forced to poke the two women.
The man went to the police station in the morning, but the cops at Ivory Park cop shop referred him to Tembisa hospital.
Captain Bernard Matimulane said the man should open a case and lodge a complaint against the cop."
