Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
"Latest news update from Transgender sex workers in Bangladesh, World",Latest Transgender sex workers news in Bangladesh,,,,"Study: Indian police extort transgender... South Asia Tue, Jan 23 2018 The HIV prevalence among Indias transgender community is estimated at 7.5%, much higher than the countrys...",{},"['indias', 'update', 'world', 'bangladesh', 'prevalence', 'jan', 'hiv', 'transgender', 'transgendersouth', 'study', 'indian', 'latest', 'extort', 'sex', 'workers', 'higher']","Study: Indian police extort transgender...South Asia Tue, Jan 23 2018The HIV prevalence among India's transgender community is estimated at 7.5%, much higher than the country's...",https://www.dhakatribune.com/hashtag/transgender-sex-workers
Page not found,"All the news from Bangladesh regarding politics, business, industry, lifestyle, culture, sports, crime. The sharpest opinions and op-eds from the country.",,,,,{},['page'],,http://www.dhakatribune.com/blog-2-columns-left-sidebar/page/23101/
Page not found,"All the news from Bangladesh regarding politics, business, industry, lifestyle, culture, sports, crime. The sharpest opinions and op-eds from the country.",,,,,{},['page'],,https://www.dhakatribune.com/articles/entertainment/page/183
ADB to sign $50m loan deal with PKSF on Wednesday,The agreement will be signed at 10am at the NEC Conference Room in Dhaka's Sher-e-Bangla Nagar area,,2019-02-04,Dhaka Tribune,"The agreement will be signed at 10am at the NEC Conference Room in Dhakas Sher-e-Bangla Nagar area The Asian Development Bank (ADB) will provide $50 million loan to promote microenterprise development in Bangladesh through a credit line to Palli Karma Sahayak Foundation (PKSF) and its partner microfinance institutions. “In this regard, the loan agreement between the government and the Asian Development Bank (ADB) will be signed on Wednesday at 10am at the NEC Conference Room in Dhaka’s Sher-e-Bangla Nagar area,” said an Economic Relations Division (ERD) official. The official told BSS that ERD Secretary Monowar Ahmed and ADB Country Director Manmohan Parkash will sign the agreement on behalf of their respective sides. Besides, another project agreement will also be signed by the ADB and PKSF, a development finance organization. According to the ERD and the ADB, the project will help PKSF to develop a financing strategy and carry out institutional strengthening. For the longer term, the project will develop microenterprise finance operational guidelines for microfinance institutions, including piloting for some partner organizations, through a mobile-based financing application. It will also assist in clustering microenterprises for business expansion and up-scaling with quality control, branding, packaging and marketing. Out of the total project cost of $62.5 million, which is due for completion at the end of 2020, the microenterprises will contribute $12.5 million. The project is accompanied by an ADB technical assistance grant of $500,000 to enhance the capacity of PKSF and its partner organizations in microenterprise lending and promoting sustainable operations. The grant is from ADB’s Financial Sector Development Partnership Special Fund, financed in partnership with the Government of Luxembourg. ADB Senior Portfolio Management Specialist Mayumi Ozaki, during approval of the ADB fund, earlier had said that boosting financing through microfinance institutions to microenterprises will promote rural growth and income and job opportunities. At present, Bangladesh’s microfinance industry comprises 758 microfinance institutions servicing 30 million clients. Microfinance traditionally provides savings and credit to finance cottage-size enterprises in rural areas run by poor or low-income people who have no access to formal financial services. The government set up PKSF in 1990 as an apex development finance and capacity building organization that provides loans to partner organizations. It has become an important funding source for small and medium-sized microfinance institutions. But, at current funding levels, PKSF and its partner organizations can meet only part of their existing members’ demand. The ADB project will help fill the funding gap in the short term. The loan will be provided to PKSF to on-lend to partner organizations and sub-lend to about 40,000 microenterprises, of which 70% are run by female entrepreneurs.",{},"['partner', 'sign', 'microfinance', 'institutions', 'finance', 'adb', '50m', 'organizations', 'microenterprises', 'project', 'development', 'loan', 'pksf', 'deal']","Besides, another project agreement will also be signed by the ADB and PKSF, a development finance organization. The government set up PKSF in 1990 as an apex development finance and capacity building organization that provides loans to partner organizations. But, at current funding levels, PKSF and its partner organizations can meet only part of their existing members’ demand. The ADB project will help fill the funding gap in the short term. The loan will be provided to PKSF to on-lend to partner organizations and sub-lend to about 40,000 microenterprises, of which 70% are run by female entrepreneurs.",https://www.dhakatribune.com/business/2019/02/04/adb-to-sign-50m-loan-deal-with-pksf-on-wednesday
"IGP: Militants targeting law enforcement officials, increasing ‘lone wolf’ attacks",'It will be possible to resist the tendency of ‘lone wolf’ attacks if people provide information about militants or suspicious activities',,2019-05-16,Dhaka Tribune,"File photo of Inspector General of Police Dr Mohammad Javed Patwary It will be possible to resist the tendency of ‘lone wolf’ attacks if people provide information about militants or suspicious activities Inspector General of police (IGP) Mohammad Javed Patwary has said militants are targeting law enforcement officials, including police, with an increasing trend of “lone wolf” attacks. “Militants are now using the lone wolf system all over the world. The trend of lone wolf attacks has gone up compared to that of coordinated attacks, and it is almost impossible to stop this trend,” he said. The IGP made the statements during an event of the Executive Committee of the Crime Reporters Association of Bangladesh (CRAB) at the police headquarters on Wednesday At the event, IGP Javed Patwary said: “Militant activities are under control, but it is not possible to completely eradicate militancy without raising awareness. Awareness was raised among the people after the Holey Artisan Bakery attack. “It will be possible to resist the tendency of ‘lone wolf’ attacks if people provide information about militants or suspicious activities,” he added. The IGP also claimed that no foreign militant organizations are active in Bangladesh. “Militant organizations like Islamic State (IS) are not active in Bangladesh, but they may have communicated their ideology to some of the people.” Regarding the so-called leader of IS’s Bangladesh branch Abu Muhammad al-Bangali, the IGP said: ""News about Al-Bangali surfaced in the media. We have heard from the media about his threats."" In response to a question, IGP Javed Patwary said there were no specific threats regarding the upcoming Buddha Purnima, but security measures had been tightened as a precaution, especially in Buddhist majority areas. “Processions for Buddha Purnima will be brought out in Dhaka and areas of the hill tracts. The processions will be provided with special security. We have held meetings with leaders of the Buddhist community, and their security needs will be met,” he said. CRAB President Abul Khair and General Secretary Dipu Sarwar also addressed the event, with leaders and members of the CRAB executive committee also present.",{},"['law', 'igp', 'patwary', 'javed', 'lone', 'increasing', 'targeting', 'bangladesh', 'officials', 'trend', 'possible', 'enforcement', 'wolf', 'security', 'militants', 'attacks']","File photo of Inspector General of Police Dr Mohammad Javed Patwary'It will be possible to resist the tendency of ‘lone wolf’ attacks if people provide information about militants or suspicious activities'Inspector General of police (IGP) Mohammad Javed Patwary has said militants are targeting law enforcement officials, including police, with an increasing trend of “lone wolf” attacks. “Militants are now using the 'lone wolf' system all over the world. The trend of lone wolf attacks has gone up compared to that of coordinated attacks, and it is almost impossible to stop this trend,” he said. “It will be possible to resist the tendency of ‘lone wolf’ attacks if people provide information about militants or suspicious activities,” he added. In response to a question, IGP Javed Patwary said there were no specific threats regarding the upcoming Buddha Purnima, but security measures had been tightened as a precaution, especially in Buddhist majority areas.",https://www.dhakatribune.com/bangladesh/nation/2019/05/16/igp-militants-targeting-law-enforcement-officials-increasing-lone-wolf-attacks
Blogger Niloy murder: Probe report due June 27,The new date was set when DB of police failed to submit its report on Thursday,,2019-05-16,Dhaka Tribune,"File photo of Niladri Chattopadhyay Niloy The new date was set when DB of police failed to submit its report on Thursday A Dhaka court has ordered the probe report over the murder of blogger Niladri Chattopadhyay Niloy to be submitted by June 27. Dhaka metropolitan magistrate Shahidul Islam set the new date because detective branch (DB) of police failed to submit the report Thursday, reports BSS. Miscreants hacked Niloy to death in his Goran house in Dhaka on August 7, 2015. The same day, Niloy’s wife, Ashamoni, filed a murder case with Khilgaon police station against four unidentified miscreants. Law enforcement agencies later arrested seven members of banned militant outfit Ansarullah Bangla Team (ABT) in connection with the incident, reports BSS. The seven are: Mufti A Gaffar, Mortuza Foysal Sabbir, Qawsar Hossain Sarder, Kamal Hossain Sarder, Sad Al Nahid, Masum Rana, and Torikul Islam. Masum Rana and Torikul Islam are currently out on bail.",{},"['reports', 'seven', 'blogger', 'niloy', 'murder', 'torikul', 'probe', 'rana', 'niladri', 'submit', 'set', 'report', '27', 'sarder']","File photo of Niladri Chattopadhyay NiloyThe new date was set when DB of police failed to submit its report on ThursdayA Dhaka court has ordered the probe report over the murder of blogger Niladri Chattopadhyay Niloy to be submitted by June 27. Dhaka metropolitan magistrate Shahidul Islam set the new date because detective branch (DB) of police failed to submit the report Thursday, reports BSS. Miscreants hacked Niloy to death in his Goran house in Dhaka on August 7, 2015. The same day, Niloy’s wife, Ashamoni, filed a murder case with Khilgaon police station against four unidentified miscreants. The seven are: Mufti A Gaffar, Mortuza Foysal Sabbir, Qawsar Hossain Sarder, Kamal Hossain Sarder, Sad Al Nahid, Masum Rana, and Torikul Islam.",http://www.dhakatribune.com/bangladesh/court/2019/05/16/blogger-niloy-murder-probe-report-due-june-27
Parliament declares March 25 Genocide Day,Lawmakers also called for greater government initiative to ensure March 25 was recognised internationally,,2017-03-11,Dhaka Tribune,"The Black Night Parliament on Saturday unanimously adopted a resolution declaring March 25 as Genocide Day during the 14th session, in remembrance of the brutality carried out by the Pakistani Army in the ""Black Night"" of March 25, 1971. Earlier in the day, Jatiya Samajtantrik Dals General Secretary and MP Shirin Akhter placed the proposal first, after Speaker Shirin Sharmin Chowdhury asked for proposals, under section 147 of the Houses rules of procedure at the outset of the session. Later on, Commerce Minister Tofail Ahmed placed the same proposal again, but in an amended form. Besides, he, also an Awami League lawmaker, suggested that the government take initiative so that December 9, which is marked as the International Day of Commemoration and Dignity of the Victims of the Crime of Genocide, as declared by the United nations, sees the March 25 victims being commemorated internationally as well. He also called for observing December 1 as Freedom Fighters Day and the governments more active role to draw international attention in this regard. Meanwhile, Prime Minister Sheikh Hasina, after the proposals were tabled, showed videos and pictures on genocide using projectors at the parliament. Different organisations including Ghatak Dalal Nirmul Committee, Antorjatik Juddaporadh o Gonobichar Andolan, and the AL-led 14-party alliance had long been demanding the recognition of March 25 as Genocide Day.The attack termed ""Operation Searchlight"" by the military was launched after Awami League supremo Sheikh Mujibur Rahman declared independence of Bangladesh in a message. He was subsequently arrested, flown to Pakistan and kept in jail. The exact number of casualty could not be known. But foreign journalists working in Dhaka at that time estimated the number to be between 7,000 and 35,000. The purpose of the operation was to arrest or kill the distinguished Awami League leaders, student leaders and Bangali intellectuals in the main cities of the then East Pakistan including Dhaka, to disarm the Bangali members of military, para military and police forces and to capture armoury, radio station and telephone exchange. From the report of Simon Dring published under the caption Dateline Dacca in the Daily Telegraph of March 29, it was revealed that 200 students of Iqbal Hall (now Shaheed Sergeant Zahurul Haq Hall), teachers and their family members numbering 12 in Dhaka University residential area had been killed on that night. In Old Dhaka, around 700 people were burnt to death. The Pakistani military rulers thereby wanted to take over the control of East Pakistan by ruthlessly curbing the non-cooperation movement headed by Bangabandhu. Military operations were carried out under ""Operation Searchlight"" from 11:30pm of March 25 to the middle of May in all the big towns of erstwhile East Pakistan, according to Banglapedia . The ""Operation Searchlight"" was scheduled to be launched at 1pm on March 26, but Mujibs message prompted then president Yahya Khan to launch the crackdown immediately. On that very night freedom loving Bangalis created resistance in various places in Dhaka.",{},"['genocide', 'searchlight', 'pakistan', 'night', '25', 'declares', 'operation', 'parliament', 'day', 'league', 'military', 'dhaka']","The Black NightParliament on Saturday unanimously adopted a resolution declaring March 25 as Genocide Day during the 14th session, in remembrance of the brutality carried out by the Pakistani Army in the ""Black Night"" of March 25, 1971. He also called for observing December 1 as Freedom Fighter's Day and the government's more active role to draw international attention in this regard. Meanwhile, Prime Minister Sheikh Hasina, after the proposals were tabled, showed videos and pictures on genocide using projectors at the parliament. Military operations were carried out under ""Operation Searchlight"" from 11:30pm of March 25 to the middle of May in all the big towns of erstwhile East Pakistan, according to Banglapedia . The ""Operation Searchlight"" was scheduled to be launched at 1pm on March 26, but Mujib's message prompted then president Yahya Khan to launch the crackdown immediately.",https://www.dhakatribune.com/bangladesh/2017/03/11/march-25-declared-genocide-day
Nusrat murder: 3 sent back to jail after one-day remand,They have confessed to their involvement in Nusrat's murder,,2019-05-09,Dhaka Tribune,"Police escort Jobayer Ahmed, a key accused in the Nusrat Jahan Rafi murder case, at the Feni court premises on Sunday, April 21, 2019 Dhaka Tribune They have confessed to their involvement in Nusrats murder A Feni court has sent three accused in the case filed for the murder of madrasa student Nusrat Jahan Rafi, back to jail – after their one-day remand. Feni Senior Judicial Magistrate, Md Jakir Hossain, passed the order on Thursday as police produced them before the court after their remand. The accused are Shahadat Hossain Shamim, Javed Hossain, and Jobayer Ahmed. Confirming the matter to Dhaka Tribune, Police Bureau of Investigation (PBI) Inspector Md Shah Alam said: ""The three accused have already confessed in court to their direct involvement in the attack on Nusrat. ""We produced them before the court seeking a three-day remand for more extensive interrogation and also to collect more evidence related with Nusrats murder. The court granted only a one-day remand."" ""We were able to extract information regarding the glass that was used to pour kerosene on Nusrat. ""We recovered the glass from the second floor of the Sonagazi Islamia Senior Fazil Madrasas academic building."" Previously, on Wednesday, police produced these three accused before the court seeking a three-day remand – though the court granted only one-day remand. Alim examinee Nusrat suffered 80% burns after she was set on fire on the roof of the institution in Sonagazi on April 6; by four burqa-clad assailants who were allegedly followers of the now-suspended madrasa principal Sirajuddaula. The 18-year-old girl was attacked for refusing to withdraw a case her family filed last month against Sirajuddaula for sexually harassing and assaulting her. Her family filed another case against eight people—including Sirajuddaula—on April 8 for the attack on Nusrat. That case was later accepted as a murder case. Sirajuddaula, who was arrested after the first case was filed, is currently behind bars, with six others accused.",{},"['filed', 'oneday', 'murder', 'nusrat', 'hossain', 'sent', 'threeday', 'jail', 'court', 'case', 'remand', 'accused', 'produced']","Police escort Jobayer Ahmed, a key accused in the Nusrat Jahan Rafi murder case, at the Feni court premises on Sunday, April 21, 2019 Dhaka TribuneThey have confessed to their involvement in Nusrat's murderA Feni court has sent three accused in the case filed for the murder of madrasa student Nusrat Jahan Rafi, back to jail – after their one-day remand. Feni Senior Judicial Magistrate, Md Jakir Hossain, passed the order on Thursday as police produced them before the court after their remand. ""We produced them before the court seeking a three-day remand for more extensive interrogation and also to collect more evidence related with Nusrat's murder. Previously, on Wednesday, police produced these three accused before the court seeking a three-day remand – though the court granted only one-day remand. That case was later accepted as a murder case.",https://www.dhakatribune.com/bangladesh/court/2019/05/09/nusrat-murder-3-sent-back-to-jail-after-one-day-remand
Elton John and Prince Harry launch bid to 'smash' AIDS stigma,'Too many around the world are still ignoring the damaging knock-on effects on education and other community services for not prioritising HIV prevention and treatment',,2018-07-24,Dhaka Tribune,"Prince Harry (left) and Sir Elton John attend a session about the Elton John AIDS Fund on the second day of the AIDS 2018 conference in Amsterdam on Tuesday AFP Too many around the world are still ignoring the damaging knock-on effects on education and other community services for not prioritising HIV prevention and treatment Elton John joined forces with Britains Prince Harry to launch a $1.2 billion initiative on Tuesday to ""break the cycle"" of HIV transmission by targeting young men, among whom infections are on the rise. On the second day of a major international AIDS conference in Amsterdam, the two lent their mega-wattage star power to calls for action to end the lingering stigma around the virus and protect generations to come. ""Young people are the only age group where HIV infections are rising, not falling,"" warned rock star and veteran AIDS campaigner Elton John as he announced the launch of the MenStar Coalition. ""We have to do much, much more to bring men, especially younger men more fully into the fold,"" he insisted. The coalition brings together different partners, including the UNs Unitaid and the US fund PEPFAR, as John warned that 24- to 35-year-old men were accessing HIV testing and treatment at ""unacceptably low rates"". Much work has been done to protect women and girls but ""we cant solve the whole problem if we are only addressing half the situation,"" John said. ""If we want to win this fight, if we want to end AIDS once and for all, we must make men part of the solution"" and teach them to protect themselves, ""not only their wives and girlfriends, their sisters, and daughters, but also critically their brothers and their sons."" Some 15,000 delegates -- researchers, campaigners, activists and people living with the HIV virus which causes AIDS -- have gathered for the five-day war council, amid dire warnings the AIDS epidemic could yet spiral out of control. ""The progress we have fought so hard for is at risk from a dangerous complacency,"" Prince Harry told conference delegates ""Too many around the world are still ignoring the damaging knock-on effects on education and other community services for not prioritising HIV prevention and treatment."" The new initiative was focused on ""the tough but essential work of truly changing mindsets,"" the Duke of Sussex said. ""Inspired by the growing alarm of the rate of new HIV infections among young women, this campaign is bravely tackling the root of this problem -- the lack of awareness of HIV prevention amongst hard-to-reach young men."" He urged people to unite around the ""smashing of a deadly stigma"" surrounding HIV, ""and calling out the prejudice that is still there"". South African actress Charlize Theron agreed as she addressed the days opening plenary session entitled: ""Breaking the barriers of inequity"". ""We have come a long way as a global community from that moral panic that defined early stages of this epidemic,"" she told the audience. But she warned that ""most of us now know and understand that HIV is not just about sex or sexuality... We know it is linked to the second-class status of women and girls worldwide.""",{},"['protect', 'launch', 'harry', 'elton', 'young', 'john', 'women', 'hiv', 'smash', 'prevention', 'bid', 'aids', 'men', 'prince', 'warned', 'stigma']","""Young people are the only age group where HIV infections are rising, not falling,"" warned rock star and veteran AIDS campaigner Elton John as he announced the launch of the MenStar Coalition. ""We have to do much, much more to bring men, especially younger men more fully into the fold,"" he insisted. The coalition brings together different partners, including the UN's Unitaid and the US fund PEPFAR, as John warned that 24- to 35-year-old men were accessing HIV testing and treatment at ""unacceptably low rates"". Much work has been done to protect women and girls but ""we can't solve the whole problem if we are only addressing half the situation,"" John said. ""Inspired by the growing alarm of the rate of new HIV infections among young women, this campaign is bravely tackling the root of this problem -- the lack of awareness of HIV prevention amongst hard-to-reach young men.""",https://www.dhakatribune.com/feature/2018/07/24/elton-john-and-prince-harry-launch-bid-to-smash-aids-stigma
Sri Lanka police chief resigns over bombings,The new IGP is yet to be nominated,,2019-04-26,Dhaka Tribune,"In this file photo taken on March 07, 2017 Sri Lanka police chief Pujith Jayasundara looks on after launching the first on-line service delivery of the Sri Lankan police at the headquarters in Colombo on March 7, 2017 AFP The new IGP is yet to be nominated Sri Lankas top police official, Inspector General of Police Pujith Jayasundara, has resigned over failures that led to the deadly Easter bomb attacks, the countrys president said Friday. ""The IGP has resigned. He has sent his resignation to the acting defence secretary. Ill nominate a new IGP soon,"" President Maithripala Sirisena told reporters. Sirisenas nominee has to be confirmed by a constitutional council. Following the #SriLankaAttacks, Sri Lankas top police official Pujith Jayasundara resigned. https://t.co/CyIahv2jtn — The New Indian Express (@NewIndianXpress) April 26, 2019 The resignation comes after the countrys top defence ministry official, defence secretary Hemasiri Fernando resigned on Thursday.",{},"['igp', 'secretary', 'chief', 'defence', 'pujith', 'resignation', 'sri', 'official', 'jayasundara', 'bombings', 'president', 'lanka', 'resigned', 'resigns']","""The IGP has resigned. He has sent his resignation to the acting defence secretary. I'll nominate a new IGP soon,"" President Maithripala Sirisena told reporters. Following the #SriLankaAttacks, Sri Lanka's top police official Pujith Jayasundara resigned. https://t.co/CyIahv2jtn — The New Indian Express (@NewIndianXpress) April 26, 2019The resignation comes after the country's top defence ministry official, defence secretary Hemasiri Fernando resigned on Thursday.",https://www.dhakatribune.com/world/south-asia/2019/04/26/sri-lanka-police-chief-resigns-over-bombings
Internet speed likely to slow down in last week of April,"The line will be open during the repair activities, but might suffer speed disruptions",,2019-04-18,Dhaka Tribune,"Photo: Bigstock The line will be open during the repair activities, but might suffer speed disruptions Internet users in Bangladesh are likely to experience a sluggish connection speed throughout the last 10 days of this month to — due to maintenance work on Coxs Bazars first submarine cable. The implantation work on the first and third repeaters of the SEA-ME-WE-4 submarine cable—from Coxs Bazar landing station—will be underway from April 20 to May 1, said a press release issued by Bangladesh Submarine Cable Company Limited (BSCCL) on Thursday. The line will be open during repair activities, but might suffer disruptions to speed. As a result, users might experience slower-than-average internet speed, said the release signed by Mashiur Rahman, managing director of BSCCL. However, the maintenance activities will not affect mobile users receiving international voice, data and internet services. BSCCL authority has already informed the IGW, IIG and other telecom operators concerned, to keep open the international circuit. The cable authority also conveyed their apologies for the brief inconvenience to internet users.",{},"['repair', 'work', 'users', 'suffer', 'likely', 'slow', 'speed', 'activities', 'release', 'week', 'internet', 'open', 'submarine']","Photo: BigstockThe line will be open during the repair activities, but might suffer speed disruptionsInternet users in Bangladesh are likely to experience a sluggish connection speed throughout the last 10 days of this month to — due to maintenance work on Cox's Bazar's first submarine cable. The line will be open during repair activities, but might suffer disruptions to speed. As a result, users might experience slower-than-average internet speed, said the release signed by Mashiur Rahman, managing director of BSCCL. However, the maintenance activities will not affect mobile users receiving international voice, data and internet services. The cable authority also conveyed their apologies for the brief inconvenience to internet users.",https://www.dhakatribune.com/bangladesh/nation/2019/04/18/internet-speed-likely-to-slow-down-in-last-week-of-april
Gono Forum’s Mokobbir to be sworn in Tuesday,Mokobbir Khan won from Sylhet 2 in the last general election,,2019-04-01,Dhaka Tribune,"File photo of Gono Forum Leader Mokobbir Khan who contested and won from Sylhet 2 constituency during the 11th general election Collected Mokobbir Khan won from Sylhet 2 in the last general election Gono Forums second MP-elect, Mokobbir Khan from Sylhet 2 constituency, will be sworn-in on Tuesday in the footsteps of the party’s first MP, Sultan Mohammad Mansur Ahmed. In response to a letter sent by Mokobbir to Speaker Shirin Sharmin Chaudhury on Monday, an arrangement has been made to administer his oath at 12pm on Tuesday at the Jatiya Sangsad Bhaban. Gono Forum’s Central Executive Committee member, Maj (retd) Afsary Ameen Ahmed, gave the letter to parliament around 4:40pm. Also Read- Gono Forum leader Sultan Mansur takes oath as MP On Gono Forum letterhead, the letter said Mokobbir’s party was in favour of him taking the MP oath of office, either on April 2 or 3. Talking to UNB, Mokobbir said he sent the letter upon the decision of their Party Presidium members. ""The party leaders and President Dr Kamal Hossain are aware of it."" Replying to a question, he also said Dr Kamal gave him the green signal to take oath. ""Besides, the people of my constituency also requested me to be sworn in."" Also Read- Gono Forum expels Sultan Mansur On March 7, Sultan Mansur took oath oath of office as a member of the 11th parliament from Moulvibazar 2 constituency. His party, however, expelled Sultan Mansur hours after he was sworn-in. On March 3, both Gono Forum MPs-elect had sent separate letters to the speaker requesting her to arrange their oath-taking ceremony on March 7. However, Mokobbir backed out at the last minute. Also Read- Gono Forum MP backs out of taking oath BNP, Gono Forum, and some other parties, participated in the last general election held on December 30, 2018 in alliance under the banner of Jatiya Oikya Front. BNP bagged six seats and Gono Forum two, and Awami League won by a landslide. Oikya Front rejected the election results, alleging “massive vote robbery” by the ruling party and decided not to join parliament.",{},"['party', 'mansur', 'letter', 'mokobbir', 'gono', 'sworn', 'sultan', 'sylhet', 'forum', 'oath', 'forums', 'won']","Gono Forum’s Central Executive Committee member, Maj (retd) Afsary Ameen Ahmed, gave the letter to parliament around 4:40pm. Also Read- Gono Forum expels Sultan MansurOn March 7, Sultan Mansur took oath oath of office as a member of the 11th parliament from Moulvibazar 2 constituency. On March 3, both Gono Forum MPs-elect had sent separate letters to the speaker requesting her to arrange their oath-taking ceremony on March 7. Also Read- Gono Forum MP backs out of taking oathBNP, Gono Forum, and some other parties, participated in the last general election held on December 30, 2018 in alliance under the banner of Jatiya Oikya Front. BNP bagged six seats and Gono Forum two, and Awami League won by a landslide.",https://www.dhakatribune.com/bangladesh/politics/2019/04/01/gono-forum-mp-elect-mokabbir-wants-to-take-oath-this-week
Forbes: PM Hasina 26th most powerful woman,She is ranked sixth among 20 women in politics category,,2018-12-06,Dhaka Tribune,"File photo of Prime Minister Sheikh Hasina Focus Bangla She is ranked sixth among 20 women in politics category Prime Minister Sheikh Hasina has been ranked 26th in Forbe’s list of the world’s 100 most powerful women. The US-based magazine published the list on Tuesday. Last year, her position was 30th. German Chancellor Angela Merkel, who recently announced that she will not seek a fifth term, retained the top list for the eighth consecutive year. UK Prime Minister Theresa May has become second and International Monetary Fund Managing Director Christine Lagarde third. Mary Barra, CEO of General Motors is on the fourth position, Fidelity Investments CEO Abigail Johnson fifth, US Philanthropist Melinda Gates sixth, YouTube CEO Susan Wojcicki seventh, Banco Santander Chair and Executive Director Ana Patricia Botín eighth, Lockheed Martin CEO Marillyn Hewson ninth and IBM CEO Ginni Rometty is on the 10th position on the list. Queen Elizabeth II was ranked 23rd and US President Donalad Trump’s daughter Ivanka Trump 24th. Prime Minister Sheikh Hasina, who is seeking a fourth time in power in the December 30 election, was ranked sixth among 20 women in politics category. In Hasina’s profile, the magazine says she provided aid to Rohingya Muslim refugees fleeing Myanmar and allotting 2,000 acres of land in Bangladesh for the refugees. Now she is working on the safe repatriation of the Rohingyas to Myanmar, saying that Bangladesh cant bear the burden of permanent shelter.",{},"['hasina', 'position', 'minister', 'list', 'prime', 'powerful', 'forbes', 'sixth', 'women', 'woman', 'sheikh', 'ranked', '26th', 'ceo']","File photo of Prime Minister Sheikh Hasina Focus BanglaShe is ranked sixth among 20 women in politics categoryPrime Minister Sheikh Hasina has been ranked 26th in Forbe’s list of the world’s 100 most powerful women. German Chancellor Angela Merkel, who recently announced that she will not seek a fifth term, retained the top list for the eighth consecutive year. UK Prime Minister Theresa May has become second and International Monetary Fund Managing Director Christine Lagarde third. Prime Minister Sheikh Hasina, who is seeking a fourth time in power in the December 30 election, was ranked sixth among 20 women in politics category. Now she is working on the safe repatriation of the Rohingyas to Myanmar, saying that Bangladesh can't bear the burden of permanent shelter.",https://www.dhakatribune.com/achievement/2018/12/06/forbes-pm-hasina-26th-most-powerful-woman
Air Force pilot killed in crash in Tangail,The training aircraft crashed in a firing zone of the Air Force in Rasulpur,,2018-11-23,Dhaka Tribune,"The Air Force training aircraft crashed in Tangails ModhupurDhaka Tribune The training aircraft crashed in a firing zone of the Air Force in Rasulpur An Air Force training aircraft crashed in Tangail, killing its pilot Wing Commander Arif Ahmed Dipu. The plane crashed in the Air Force’s Telki Firing Zone in Rasulpur on Friday around 2:50pm. Wing Commander Arif Ahmed Dipu | Collected ISPR Director Lt Col Alamgir Kabir and Madhupur Fire Service Station Officer Delwar Hossain have confirmed the incident to the Dhaka Tribune. Local fire Service, police and Air Force officials went to the scene to conduct salvage operations shortly after the crash. Speaking to the correspondent, Lt Col Alamgir Kabir said: “A F7-PG aircraft took off from Dhaka at around 2:25pm. The aircraft crashed in the Madhupur forest and caught fire, leaving the pilot Wing Commander Arif Ahmed Dipu dead on the spot around 2:50pm. “He hailed from Ishwardi and was commissioned in the air force in 1997. Dipu has a son and a daughter and was 47 years old.” Meanwhile, Madhupur Upazila Executive Officer (UNO) Ramendra Nath Biswas said: “Bangladesh Air Force was conducting an exercise in Arankhola union from November 22 to 27. The aircraft crashed during a training exercise.” Also read- Two Air Force pilots killed as jet crashes in Jessore Fire Service Officer Delwar said the fire was brought under control soon after the crash. Also read- Watch: Two air force training aircraft crash in Cox’s Bazar, pilots safe “The victim’s body had been torn apart in the accident and the aircraft broken into pieces,” he said.",{},"['wing', 'force', 'pilot', 'training', 'aircraft', 'service', 'killed', 'madhupur', 'officer', 'crashed', 'dipu', 'crash', 'air', 'tangail']","The Air Force training aircraft crashed in Tangail's ModhupurDhaka TribuneThe training aircraft crashed in a firing zone of the Air Force in RasulpurAn Air Force training aircraft crashed in Tangail, killing its pilot Wing Commander Arif Ahmed Dipu. Local fire Service, police and Air Force officials went to the scene to conduct salvage operations shortly after the crash. “He hailed from Ishwardi and was commissioned in the air force in 1997. The aircraft crashed during a training exercise.”Also read- Two Air Force pilots killed as jet crashes in JessoreFire Service Officer Delwar said the fire was brought under control soon after the crash. Also read- Watch: Two air force training aircraft crash in Cox’s Bazar, pilots safe“The victim’s body had been torn apart in the accident and the aircraft broken into pieces,” he said.",https://www.dhakatribune.com/bangladesh/military-affairs/2018/11/23/air-force-pilot-killed-in-crash
The high cost of surviving Rana Plaza,"The 2013 Rana Plaza disaster may have snuffed out 1,138 lives but forced the survivors to live a life that often makes them ask if death would have been preferable",,2019-04-23,Dhaka Tribune,"For many, surviving Rana Plaza has proven to be costlier than dying | Dhaka Tribune The 2013 Rana Plaza disaster may have snuffed out 1,138 lives but forced the survivors to live a life that often makes them ask if death would have been preferable Survivors with grievous injuries like Nilufa who has to amputate a leg, or Shila whose internal organs spilled out, or Khokon whose skull was smashed in, received only Tk3.5 lakh in compensation. Click here to read their stories",{},"['smashed', 'skull', 'plaza', 'surviving', 'cost', 'survivors', 'snuffed', 'tribunethe', 'spilled', 'rana', 'tk35', 'high']","For many, surviving Rana Plaza has proven to be costlier than dying | Dhaka TribuneThe 2013 Rana Plaza disaster may have snuffed out 1,138 lives but forced the survivors to live a life that often makes them ask if death would have been preferableSurvivors with grievous injuries like Nilufa who has to amputate a leg, or Shila whose internal organs spilled out, or Khokon whose skull was smashed in, received only Tk3.5 lakh in compensation. Click here to read their stories",https://www.dhakatribune.com/bangladesh/dhaka/2019/04/23/the-high-cost-of-surviving-rana-plaza
